LA MAISON DES FAMILLES DE BORDEAUX,"11 500,00",Locaux
LA MAISON DU DIABETE ET DE LA NUTRITION,"3 000,00",
LA MANIF POUR TOUS 33,"0,00",Locaux
LA MANNE EUROPE,"2 500,00","Matériel pour manifestations, locaux"
LA MANUFACTURE ATLANTIQUE,"190 000,00","Communication, matériel pour manifestations, locaux"
LA MARGE ROUSSE,"0,00",Locaux
LA MARMAILLE,"0,00",Locaux
LA MEMOIRE DE BORDEAUX METROPOLE,"51 819,78",Locaux
LA MIEL,"0,00",Locaux
LA NUIT VENUE,"0,00",Matériel informatique
LA PLUME ET L'OREILLE,"0,00",Locaux
LA PLUME ET LE CRAYON,"0,00",Locaux
LA POLKA,"12 000,00",
LA PREVENTION ROUTIERE,"2 200,00","Matériel pour manifestations, locaux"
LA RESERVE,"4 000,00",Locaux
LA RONDE DES QUARTIERS DE BORDEAUX,"121 000,00","Communication, matériel pour manifestations, locaux"
LA ROUTE DES VINS,"0,00","Matériel pour manifestations, équipements sportifs"
LA TRAVERSEE,"1 000,00",
LA TRIBALE DEMARCHE,"4 000,00",Matériel pour manifestations
LA TRIBU DU CHANGEMENT,"0,00",Matériel pour manifestations
LA TROISIEME PORTE A GAUCHE,"4 000,00",Locaux
LA VIE A DOMICILE - MAISON DE LA SANTE ET DES AIDANTS,"0,00",Locaux
LA VOLIERE,"0,00","Matériel pour manifestations, locaux"
LABE'ART,"0,00",Matériel pour manifestations
LAC 2 SPORTS SCOLAIRES,"480,00",
LADIES' CIRCLE BORDEAUX 20,"0,00",Locaux
LAFEDERATION 33,"0,00",Locaux
LANGAGE TOI,"4 800,00",
LANGUES EN SCÈNE,"5 400,00",
LATESTA PROTECTION DE L'HABITAT,"0,00",Locaux
LATINO MEX BORDEAUX,"0,00",Locaux
LAXMI GIRONDE,"0,00","Matériel pour manifestations, locaux"
LE 308,"14 000,00",
LE 4 DE BORDEAUX,"15 180,00","Matériel pour manifestations, locaux"
LE BLEU DU CIEL EDITIONS,"0,00",Communication
LE CAFE HISTORIQUE,"1 500,00",
LE CANNELE D'ADRESSES,"0,00",Matériel pour manifestations
LE CARREAU,"0,00",Locaux
LE CHAINON MANQUANT,"0,00",Matériel pour manifestations
LE CHOEUR DES ECLUSES,"0,00","Matériel pour manifestations, locaux"
LE CHOEUR MELUSINE,"0,00",Locaux
LE CHOEUR VOYAGEUR,"0,00",Locaux
LE COLLECTIF DES JARDINIERS URBAINS,"4 000,00",
LE COURRIER DE BOVET,"500,00",
LE DESSOUS DES BALANCOIRES,"4 500,00",
LE DIRE AUTREMENT,"0,00",Locaux
LE FESTIN,"5 000,00","Communication, matériel pour manifestations"
LE FRIIIX CLUB,"0,00",Locaux
LE GARAGE MODERNE,"4 000,00",
LE GIROFARD,"10 000,00",Matériel pour manifestations
LE LABO DES HISTOIRES SECTION SUD-ATLANTIQUE,"0,00",Locaux
"LE LABO, REVELATEUR D'IMAGES","5 955,00","Matériel pour manifestations, locaux"
LE LEVAIN HABITATS JEUNES SIMONE NOAILLES,"0,00",Locaux
LE LYS ET LE LEOPARD,"0,00",Locaux
LE NOM LIEU,"800,00",Locaux
LE P'TIT BOUT DE QUARTIER,"500,00",Matériel pour manifestations
LE PAIN DE L'AMITIE,"5 000,00",Matériel pour manifestations
LE PETIT INSTITUT DE CHINE : ECOLE D'ARTS MARTIAUX ET,"0,00","Matériel pour manifestations, équipements sportifs"
CULTURE CHINOISE,,
LE PONT DES ARTS,"0,00",Locaux
LE POQUELIN THEATRE,"3 500,00",Locaux
LE QUAI AUX LIVRES,"4 000,00",
LE REVE,"1 500,00",
"LE SATELLITE, ASSO ACTIVITE EMPLOI, LABEL MUSICAL, EDITORIAL","0,00",Locaux
"PLATEFORME PRODUCT. DIFFUSION, FORMAT.",,
LE SERVICE GAGNANT,"50 000,00",
LE SPORTING-CLUB DE LA BASTIDIENNE,"26 852,00","Matériel pour manifestations, équipements sportifs,"
"",,locaux
LECOKTAIL,"6 000,00",Matériel pour manifestations
LENA D'AZY,"5 000,00",
LEO CLUB BORDEAUX INTERNATIONAL - LBI,"0,00",Locaux
LES 13 LUNES,"1 000,00",
LES AMIS AQUITAINS DES SEMAINES SOCIALES DE FRANCE,"0,00",Locaux
LES AMIS DE LA CATHEDRALE ST ANDRE DE BORDEAUX,"15 000,00",Matériel pour manifestations
LES AMIS DE LA RUE KLEBER,"0,00",Matériel pour manifestations
LES AMIS DE SAINTE GENEVIEVE (ASG),"0,00",Matériel pour manifestations
LES AMIS DE SUPERCOOP,"0,00",Locaux
LES AMIS DU FRAC AQUITAINE,"0,00",Matériel pour manifestations
LES AMIS DU GRAND THEATRE - OPERA DE BORDEAUX,"1 000,00",Locaux
LES AMIS DU LIVRE ANCIEN ET MODERNE (ALAM),"0,00","Matériel pour manifestations, locaux"
LES ANCIENS DE BACALAN CLAVEAU,"0,00","Matériel pour manifestations, locaux"
LES APPRENTIS PHILOSOPHES,"0,00",Locaux
LES ARAIGNEES PHILOSOPHES,"0,00",Locaux
LES ARCHERS DE GUYENNE,"500,00","Matériel pour manifestations, équipements sportifs"
LES ATELIERS DU GRAND VOYAGEUR,"0,00",Locaux
LES BALADES ALTERNATIVES,"0,00",Locaux
LES BIDIBULLES,"0,00",Locaux
LES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE SECTION DE,"500,00",
LA GIRONDE,,
LES BLOUSES ROSES - ANIMATION LOISIRS A L'HOPITAL COMITE DE,"800,00",Locaux
BORDEAUX,,
LES BORDELUCHES,"0,00",Locaux
LES CAPRICES DE MARIANNE,"6 000,00",Matériel pour manifestations
LES CHANTIERS TRAMASSET,"0,00",Matériel pour manifestations
LES CLOWNS STETHOSCOPES,"1 000,00",
LES COLCHIQUES DE CONDORCET,"6 200,00",Matériel pour manifestations
LES CONCILIATEURS DE JUSTICE DE LA COUR D'APPEL DE,"500,00",
BORDEAUX,,
LES COQS ROUGES,"350 358,00","Matériel pour manifestations, équipements sportifs"
LES COQUELICOTS,"450,00",
LES COUCOUS,"0,00",Locaux
LES DETRITIVORES,"4 000,00",
LES DOSSIERS D'AQUITAINE ET D'AILLEURS,"0,00",Matériel pour manifestations
LES DROITS DU PIETON EN GIRONDE,"0,00",Locaux
LES ECHOS DU LAC,"1 500,00",
LES ENFANTS D'OSIRIS,"374 400,00","Matériel pour manifestations, locaux"
LES FEES PAPILLONS,"11 000,00",
LES FEES REIKI,"0,00",Locaux
LES FEES RUE,"0,00",Matériel pour manifestations
LES FELIS MARGARITA,"0,00","Matériel pour manifestations, locaux"
LES FEMMES CHEFS D'ENTREPRISES-FCE FRANCE,"0,00",Locaux
LES FILLES D'A COTE,"0,00",Locaux
LES GIRONDINS DE BORDEAUX,"111 800,00","Matériel pour manifestations, équipements sportifs,"
"",,locaux
LES HABITANTS ET RIVERAINS DU QUARTIER SAINT-GENES-BOURSE,"0,00",Matériel pour manifestations
DU TRAVAIL - COSTEDOAT,,
LES IMPROVISATEURS ANONYMES,"0,00",Locaux
LES INDEPENDANTS PLASTICIENS DE BORDEAUX,"0,00",Locaux
LES INSTRUMENTS ANCIENS DE BORDEAUX,"0,00",Locaux
LES JARDINS D'AUJOURD'HUI,"0,00",Locaux
LES JARDINS DE POINCARE,"800,00",
LES JEUNES DE SAINT AUGUSTIN - JSA,"946 685,00","Matériel pour manifestations, équipements sportifs,"
"",,locaux
LES JOURNEES DE LA NUTRITION - JDLN,"0,00",Locaux
LES LEOPARDS DE GUYENNE,"12 000,00",Equipements sportifs
LES MAINS POUR LE DIRE,"3 400,00",
LES MARDIS DE L'ART,"0,00",Locaux
LES MARINS DE LA LUNE,"0,00",Matériel pour manifestations
LES MORDUC,"0,00",Locaux
LES MORPHOGENISTES,"0,00",Locaux
LES MUSCLES BORDELAIS,"0,00",Equipements sportifs
LES ORCHIDEES ROUGES,"500,00",Locaux
LES P'TITES QUENOTTES,"3 700,00",
LES P'TITS GRATTEURS,"12 500,00","Matériel pour manifestations, locaux"
LES PARENTS DE CAUDERAN,"205 000,00",
LES PARENTS INDEPENDANTS D'ANATOLE-FRANCE - PIAF,"0,00",Locaux
LES PETITS DEBROUILLARDS AQUITAINE,"44 620,00",
LES PETITS FRERES DES PAUVRES DE BORDEAUX,"3 500,00","Matériel pour manifestations, locaux"
LES PETITS TRETEAUX,"500,00",Locaux
LES PINSONS,"500,00",
LES PRODUCTIONS DE L'ANGE,"0,00",Locaux
LES REQUINS MARTEAUX,"2 000,00",
LES RIVERAINS DU STADE PROMIS,"0,00",Locaux
LES SALINIERES ASSOCIATION SPORTIVE,"0,00",Equipements sportifs
LES SURPRISES,"8 000,00",Locaux
LES TETES DE L'ART,"0,00",Matériel pour manifestations
LES VAILLANTS DE SAINT SEURIN,"0,00",Matériel pour manifestations
LES VIVRES DE L'ART,"8 000,00",Matériel pour manifestations
LETTRES DU MONDE,"13 000,00","Communication, matériel pour manifestations, locaux"
LIGUE AQUITAINE DE SAVATE ET DISCIPLINES ASSOCIEES,"0,00",Matériel pour manifestations
LIGUE AQUITAINE DE TAEKWONDO,"0,00",Matériel pour manifestations
LIGUE D’AQUITAINE D’ATHLETISME,"0,00",Matériel pour manifestations
LIGUE FRANCAISE POUR DEFENSE DROITS DE L'HOMME ET DU,"0,00",Locaux
CITOYEN (LDH) ET LIGUE DES DROITS DE L'HOMME,,
LIGUE INTERNATIONALE CONTRE LE RACISME ET L'ANTISEMITISME -,"8 000,00",Matériel pour manifestations
SECTION BORDEAUX & GIRONDE - LICRA,,
LIGUE REGIONALE DE LA FEDERATION DE MUAY THAI ET,"0,00",Matériel pour manifestations
DISCIPLINES ASSOCIEES REGION AQUITAINE - FMDA,,
LIONS CLUB BORDEAUX RIVE-GAUCHE,"0,00","Matériel pour manifestations, locaux"
LIONS CLUB BORDEAUX ROYAL,"0,00",Locaux
LIONS CLUB BORDEAUX SAINT AUGUSTIN,"0,00","Matériel pour manifestations, locaux"
LIONS CLUB BORDEAUX TOURNY,"0,00","Matériel pour manifestations, locaux"
LIONS CLUB BORDEAUX-EUROPE - DISTRICT 103 SUD-OUEST,"0,00","Matériel pour manifestations, locaux"
LIONS CLUB DE BORDEAUX CAUDERAN,"0,00",Matériel pour manifestations
LIONS-CLUB BORDEAUX-MASCARET,"0,00",Locaux
LO TALHIER - ATELIER MUSIQUE ET DANSE TRADITIONNELLES DE,"0,00",Locaux
BORDEAUX-CAUDERAN,,
LOCAL ATTITUDE,"4 000,00",
LOS TREINTA Y TRES,"0,00","Matériel pour manifestations, locaux"
LOUONS L'ETERNEL,"0,00",Locaux
LUCILANN,"200 000,00",
LUDOLUDIK,"300,00",Matériel pour manifestations
LUNA D'AIGA,"0,00",Locaux
LUSO KIZOMBA,"0,00",Matériel pour manifestations
LYCEUM CLUB INTERNATIONAL DE BORDEAUX,"0,00",Locaux
LYSIAS-BORDEAUX,"1 000,00",
M-TECH MECANIQUE TECHNOLOGIE,"0,00",Matériel pour manifestations
MACCABI SPORTS DE BORDEAUX,"0,00",Equipements sportifs
MADE IN MOVEMENT,"0,00",Locaux
MAGNETOGRAMMES ASSOCIATION,"0,00",Locaux
MAINTIEN DE LA TRADITION DE DAGPO DRATSANG,"3 813,45",
MAIRES RESPONSABLES METROPOLES FRANCOPHONES - AIMF,"50 000,00",
MAISON ACCUEIL ET INFORMATION 33,"300,00",
MAISON CULTURELLE COREENNE DE BORDEAUX,"1 800,00",
MAISON D'ALGERIE EN AQUITAINE,"0,00",Locaux
"MAISON DE L'EMPLOI, DE L'INSERTION ECONOMIQUE ET DE","648 000,00",Matériel pour manifestations
L'ENTREPRISE DE BORDEAUX,,
MAISON DE L'EUROPE BORDEAUX-AQUITAINE (MEBA),"50 000,00","Matériel pour manifestations, locaux"
MAISON DE L'INITIATIVE ET DE L'ENTREPRENEURIAT - MIE,"12 000,00",
MAISON DE LA NATURE ET DE L'ENVIRONNEMENT,"0,00","Matériel pour manifestations, locaux"
BORDEAUX-AQUITAINE,,
MAISON DE NOLAN,"45 000,00",
MAISON DE SANTE PROTESTANTE DE BORDEAUX BAGATELLE,"5 000,00",
MAISON DES ADOLESCENTS DE LA GIRONDE (MDA 33),"13 262,69","Matériel pour manifestations, locaux"
MAISON DES FEMMES DE BORDEAUX,"5 000,00",Matériel pour manifestations
MAISON DES JEUNES ET DE LA CULTURE CENTRE DE LOISIRS DES,"112 450,00",
DEUX VILLES - MJC CL2V,,
MAISON DES METIERS DE L'IMPRIMERIE - AMHITEIM,"0,00",Locaux
MAISON DES SOURDS DE LA GIRONDE - MS 33,"0,00",Locaux
MAISON EUROPEENNE DE LA CITOYENNETE,"0,00",Locaux
MAITRISE DE BX PETITS CHANTEURS DE BORDEAUX,"2 000,00",
MAJ,"0,00",Locaux
MAKESENSE,"0,00",Locaux
MAM IL ETAIT UNE FOIS,"3 000,00",
MAM LES PETITS LIONS BLEUS,"3 500,00",
MAM STRAM GRAM,"3 000,00",
MAM'OURS,"0,00",Matériel pour manifestations
MANA,"43 000,00",Locaux
MANDORA,"6 000,00","Communication, matériel pour manifestations"
MANECOUNDA,"0,00",Locaux
MANTA PLONGEE,"0,00",Equipements sportifs
MARTINE CHEZ L'ORTHODONTISTE,"0,00",Locaux
MASCARETS,"3 300,00","Matériel pour manifestations, locaux"
MAYOTTE-GIRONDE,"0,00",Locaux
MECHANIC CIRCUS,"2 000,00",Locaux
MEDECINS DU MONDE,"3 000,00",Locaux
MEDULLA,"4 000,00",
MEEGOT,"10 000,00",
MELIMEL'ONDES,"5 500,00",Locaux
MEMOIRES ET PARTAGES,"2 000,00","Matériel pour manifestations, locaux"
MENSA AQUITAINE,"0,00",Locaux
MERCI GERTRUDE,"7 000,00",Matériel pour manifestations
MIAOU RECORDS,"0,00",Matériel pour manifestations
MIGRATIONS CULTURELLES AQUITAINE - AFRIQUES (MC2A),"22 500,00","Matériel pour manifestations, locaux"
MINE DE RIEN,"0,00","Matériel pour manifestations, locaux"
MINI JACK,"1 000,00",
MINI POPPINS,"3 000,00",
MISSION LOCALE BORDEAUX AVENIR JEUNES,"494 000,00",Locaux
MIX COLOR UNITED - M.C.U.,"1 400,00",
MOI NON PLUS,"1 000,00",Locaux
MONOQUINI,"11 000,00","Locaux, matériel informatique"
MONTPELLIER BEACH VOLLEY,"0,00",Matériel pour manifestations
MONTS ET MERVEILLES,"4 500,00",
MOTO CLUB HEXAGON 33,"0,00",Locaux
MOUVEMENT ATD QUART MONDE,"9 000,00","Matériel pour manifestations, locaux"
MOUVEMENT DES ENTREPRENEURS SOCIAUX,"0,00",Locaux
MOUVEMENT EUROPEEN FRANCE-GIRONDE,"0,00","Matériel pour manifestations, locaux"
MOUVEMENT FRANCAIS POUR LE PLANNING FAMILIAL -,"2 000,00",Locaux
ASSOCIATION DEPARTEMENTALE DE LA GIRONDE,,
MUSIC'S COOL,"0,00",Locaux
MUSICA IN CATHEDRA,"0,00",Locaux
MUSICA LUNAE,"0,00",Locaux
MUSIQUES DE NUIT - DIFFUSION,"32 000,00",Communication
MY KARTEL,"0,00",Matériel pour manifestations
N'A QU'UN OEIL,"9 000,00",
NAFASSY BORDEAUX,"0,00",Locaux
NANTES SUMMERCAMP,"69 000,00",
NAÇAO PALMARES CAPOEIRA DE BORDEAUX,"0,00",Equipements sportifs
NEELA CHANDRA,"0,00",Locaux
NEW BASKET ATTITUDE,"10 500,00",Equipements sportifs
NIRE LAGUNA THOMAS,"0,00",Matériel pour manifestations
NOS D'ART,"1 500,00",
NOTRE ITALIE,"0,00",Locaux
NOTRE-DAME DES BARRAILS,"0,00","Matériel pour manifestations, locaux"
NOUVELLE DONNE,"0,00",Locaux
NOUVELLE GESTION DES RESSOURCES HUMAINES (NGRH),"0,00",Locaux
NOUVELLE-AQUITAINE FILMS,"0,00",Locaux
NQT (NOS QUARTIERS ONT DU TALENT) - NOUVELLE AQUITAINE,"0,00",Locaux
NUAGE BLEU,"130 000,00",
NVL/CRALEJ - NOUS VOULONS LIRE !/CENTRE RECH. RESS. AQUIT.,"0,00",Locaux
LIVRE LECTURE LITTERATURE ENF. JEUNESSE,,
O SOL DE PORTUGAL,"31 418,00",Locaux
O'PTIMOMES LOISIRS,"175 215,00",Locaux
OCTANDRE,"0,00",Locaux
"ODE, ORGANISATEUR D'EVENEMENTS","0,00","Matériel pour manifestations, locaux"
"OFFICE AQUITAIN RECHERCHES, ETUDES, INFORMATION ET","200,00",Locaux
LIAISON SUR PROBLEMES PERSONNES AGEES - OAREIL,,
OGEC LYCEE BEL ORME,"120 000,00",
OGEC SAINTE THERESE,"1 500,00",
OLA,"2 000,00",
ONG QUISHUAR,"0,00",Locaux
OPERA BASTIDE,"0,00",Locaux
OPERA PAGAI,"16 000,00",
OPUS 33,"0,00",Locaux
ORGAN PHANTOM,"16 000,00","Matériel informatique, locaux"
ORGANISATIONS POSITIVES DU SUD OUEST,"0,00",Locaux
OSEZ LE FEMINISME 33 !,"0,00",Locaux
"OSONS, ICI ET MAINTENANT (OIM)","1 000,00",Locaux
OUVRE LE CHIEN (DANS L'IMMEDIAT),"27 000,00",
OXYJEN',"0,00",Locaux
OZIMAGES,"3 700,00",Locaux
P'TIT BOUT'CHOU,"567 000,00",Matériel pour manifestations
PAINTING BORDEAUX,"7 000,00",
PARALLELES ATTITUDES DIFFUSION - ROCKSCHOOL,"238 200,00","Communication, matériel pour manifestations, locaux"
PARLECOUTER,"0,00",Locaux
PARRAINAGE 33,"1 000,00",Locaux
PART-AGE,"0,00",Locaux
PARTAGE BORDEAUX GIRONDE,"0,00",Locaux
PARTI OUVRIER INDEPENDANT DEMOCRATIQUE DE LA GIRONDE -,"0,00",Locaux
POID33,,
PASSERELLES ET COMPETENCES,"0,00",Locaux
PAUSE-CAFE,"0,00",Matériel pour manifestations
PENA MADRIDISTA DE BORDEAUX,"0,00",Equipements sportifs
PEP'S BAND,"1 500,00",
PERES & FILS RUGBY 33,"0,00",Equipements sportifs
PERMANENCES DE LA LITTERATURE,"5 000,00",Communication
PETANQUE BACALANAISE,"0,00","Matériel pour manifestations, locaux"
PETANQUE CLUB EMILE COMBES,"500,00",Locaux
PETANQUE-CLUB DES TROIS,"0,00","Matériel pour manifestations, locaux"
PETITES SOEURS DES PAUVRES,"1 500,00",Matériel pour manifestations
"PETRONILLE, PATRIMOINE ET DECOUVERTE","3 500,00",Locaux
PHENIX DE BELCIER,"0,00",Locaux
PHENIX ECOUTE ET PAROLES,"2 500,00",Locaux
PHILOSPHERES,"3 000,00","Matériel pour manifestations, locaux"
PHOTO CLUB DE BORDEAUX,"0,00",Locaux
PICTUR'ART,"0,00",Locaux
PIZZICATI,"0,00",Matériel pour manifestations
PLAN INTERNATIONAL FRANCE - PLAN FRANCE,"0,00","Matériel pour manifestations, locaux"
PLUME PALETTE,"4 000,00",
PMI FRANCE CHAPTER - BRANCHE NOUVELLE AQUITAINE,"0,00",Locaux
"POLAR EN CABANES - LES AMIS DE CHESTER HIMES EN AQUITAINE,","500,00",Matériel pour manifestations
A ARCACHON ET SUR LE BASSIN (ACHAAB),,
POLE D'ENSEIGNEMENT SUPERIEUR DE LA MUSIQUE ET DE LA,"337 986,00",
DANSE DE BORDEAUX AQUITAINE - PESMD,,
POLE MAGNETIC,"30 000,00","Matériel pour manifestations, locaux"
POLIFONIA ELIANE LAVAIL,"0,00",Locaux
POUR L'AMOUR DES ANIMAUX,"1 000,00",
POUR UNE EDUCATION BIEN-VEILLANTE,"0,00",Locaux
PREMICES,"0,00",Locaux
PRISME,"0,00",Locaux
PROF'APA,"0,00",Equipements sportifs
PROLOGUE,"900,00","Matériel pour manifestations, locaux"
PROMO-FEMMES SAINT MICHEL,"31 500,00",Locaux
PROXIMA CENTAURI,"10 000,00",Locaux
QUATUORS A BORDEAUX,"5 000,00","Communication, locaux"
QUETZALCOATL,"0,00",Locaux
R'2 JEUX (RECYCLAGE DE JEUX),"3 500,00","Matériel pour manifestations, locaux"
RACING CLUB DE BORDEAUX METROPOLE,"22 520,00","Matériel pour manifestations, équipements sportifs"
RADIO CHU,"1 700,00",Locaux
RAGNAROCK,"0,00",Locaux
RECUP'R,"7 560,00",Matériel pour manifestations
REG'ARTS D'AILLEURS,"0,00",Matériel pour manifestations
REGARD 9 - AGENCE METROPOLITAINE DE LA BANDE DESSINEE,"20 000,00","Communication, matériel pour manifestations, locaux"
REGGAE SUN SKA,"0,00",Matériel pour manifestations
REGIE DE QUARTIER HABITER BACALAN,"47 500,00",Locaux
RELAIS AMICAL MALAKOFF MEDERIC BORDEAUX AQUITAINE,"0,00",Locaux
RENAISSANCE DE L'ORGUE A BORDEAUX,"6 000,00",Locaux
RESEAU ALTERNATIF CULTUREL ET ARTISTIQUE INTERNATIONAL,"4 000,00",
RESEAU AQUITAIN DEVELOPPEMENT SOLIDARITE INTERNATIONALE,"30 192,00",
RESEAU D'ECHANGES INTERCULTURELS,"2 500,00",
RESEAU ENTREPRENDRE AQUITAINE,"10 000,00",Locaux
RESEAU FRANCAIS DES ETUDIANTS POUR LE DEVELOPPEMENT,"0,00",Locaux
DURABLE - REFEDD,,
RESEAU FRANCAIS SUR L’ENTENTE DE VOIX (REV FRANCE),"0,00",Locaux
RESEAU PAUL BERT CENTRE SOCIAL ET CULTUREL,"67 600,00",
RESEAU « AGIR 33 » - RESEAU ADDICTIONS GIRONDE,"0,00","Matériel pour manifestations, locaux"
RESEAUX ADOS GIRONDE,"0,00",Locaux
RESISTANCE GABONAISE DE BORDEAUX (RG33),"0,00",Locaux
RESTAURANTS DU COEUR - RELAIS DU COEUR DE LA GIRONDE,"10 000,00","Matériel pour manifestations, locaux"
RESTONS CALMES ! (DANS LA DIGNITE),"0,00","Matériel pour manifestations, locaux"
REZ DE CHAUSSEE,"3 000,00",
RICOCHET SONORE,"13 000,00",
RIRE A BORDEAUX,"640,00",
ROCK'N SWING CLUB,"0,00",Locaux
ROLLER DERBY BORDEAUX CLUB,"0,00",Matériel pour manifestations
ROTARY CLUB BORDEAUX-EST,"0,00",Locaux
ROTARY CLUB DE BORDEAUX-OUEST,"0,00","Matériel pour manifestations, locaux"
ROTARY-CLUB DE BORDEAUX-NORD,"0,00",Locaux
ROTARY-CLUB DE BORDEAUX-SUD,"0,00",Locaux
ROTEX 1690,"0,00",Locaux
RUDEBOYZ RECORDS,"0,00",Matériel pour manifestations
RUE BOUFFARD ASSOCIATION DES COMMERÇANTS,"5 487,00",Matériel pour manifestations
RUELLE (RELAIS URBAIN D'ECHANGES ET DE LUTTE CONTRE,"2 000,00",Locaux
L'EXPLOITATION),,
RUGBYTOTS,"1 000,00",Equipements sportifs
S.A.D.I. QUARTIER BORDEAUX SAINT GENES,"1 150,00",
SAAPERLIPOPETTE,"0,00",Locaux
SAINT AUGUSTIN 2015,"4 200,00","Matériel pour manifestations, locaux"
SAINT CHRISTOLY GIE,"4 400,00",
SAINT MARTIN BORDEAUX CULTURAL CONNECTIONS,"0,00",Locaux
SALAM,"0,00",Locaux
SAMBA MWANAS (SAMBAMWANAS),"0,00",Locaux
"SARAH (HABITAT POUR ACTIFS ET RETRAITES, AUTONOMES ET","0,00",Locaux
SOLIDAIRES),,
SASP JSA BORDEAUX METROPOLE,"200 000,00",
SASP UNION BORDEAUX BEGLES,"450 000,00",
SAUVAGE GARAGE,"0,00",Locaux
SAVATE BOXE FRANÇAISE DE BORDEAUX - SBFB,"1 000,00",Equipements sportifs
SCOUTS ET GUIDES DE FRANCE,"0,00",Locaux
SCOUTS ET GUIDES DE FRANCE -- GROUPE MARIN DE BORDEAUX,"0,00",Matériel pour manifestations
SE CANTO BASTIDE,"0,00",Locaux
SECOURS CATHOLIQUE-CARITAS FRANCE (DELEGATION DE LA,"0,00","Communication, matériel pour manifestations, locaux"
GIRONDE),,
SECUCAF BORDEAUX FOOTBALL D'ENTREPRISE,"0,00",Equipements sportifs
SEMER LE DOUTE,"72 000,00","Communication, matériel pour manifestations,"
"",,"locaux, matériel informatique"
SENIORS SOURDS DE LA GIRONDE,"0,00",Matériel pour manifestations
SENSECUBE,"0,00",Locaux
SEW & LAINE,"9 000,00",
SHAKE & FIT,"0,00",Locaux
SIDACTION,"0,00",Communication
SLAPZINE,"500,00",
SLOT RACING CLUB DE BORDEAUX - SRCB,"0,00",Equipements sportifs
SMA - SKATE MACHINE ARSACAISE,"0,00",Matériel pour manifestations
SMART COMPAGNIE,"8 815,00","Matériel pour manifestations, locaux"
SO COOPERATION,"0,00",Locaux
SOCIETE ARCHEOLOGIQUE DE BORDEAUX,"16 770,00",Locaux
SOCIETE ASTRONOMIQUE DE BORDEAUX,"300,00",
SOCIETE BORDELAISE D'AQUARELLE,"0,00",Locaux
SOCIETE D'ENTRAIDE DE LA MEDAILLE MILITAIRE 12EME SECTION,"500,00",
DE BORDEAUX,,
SOCIETE D'HISTOIRE DE BORDEAUX,"2 000,00",Locaux
"SOCIETE D'HORTICULTURE, D'ARBORICULTURE ET DE VITICULTURE","1 500,00",Locaux
DE CAUDERAN,,
SOCIETE D'HYGIENE ET DE MEDECINE DU TRAVAIL DANS LES,"0,00",Locaux
ARMEES ET INDUSTRIES D'ARMEMENT SHMTAIA,,
SOCIETE DE GEOGRAPHIE DE BORDEAUX,"0,00",Locaux
SOCIETE DE SAINT-VINCENT-DE-PAUL - CONSEIL DEPARTEMENTAL,"9 500,00","Matériel pour manifestations, locaux"
DE LA GIRONDE,,
SOCIETE DES AMIS DU MUSEE DES BEAUX-ARTS DE BORDEAUX,"0,00",Locaux
SOCIETE DES BIBLIOPHILES DE GUYENNE,"0,00",Locaux
SOCIETE DES MEILLEURS OUVRIERS DE FRANCE GROUPE DE LA,"2 100,00",
GIRONDE,,
SOCIETE HIPPIQUE DE LEOGNAN,"0,00",Matériel pour manifestations
SOCIETE PHILOMATHIQUE DE BORDEAUX,"12 000,00",Locaux
SOCIETE SYMPHONIQUE DE BORDEAUX CAUDERAN,"0,00",Equipements sportifs
SOEURS D'ENCRE BY ROSE TATTOO,"0,00",Locaux
SOLID'EARTH,"0,00",Matériel pour manifestations
SOLIDARITE BAYTI,"0,00",Locaux
SOLIDARITE ET PROGRES,"0,00",Locaux
SOLIDARITE-LOGEMENT BORDEAUX-BOULEVARDS,"0,00",Locaux
SOLIDARITES NOUVELLES FACE AU CHOMAGE - SNC,"0,00",Locaux
SOLIHA UNION REGIONALE NOUVELLE AQUITAINE,"0,00",Locaux
"SOLIHA, SOLIDAIRES POUR L'HABITAT, GIRONDE","72 400,00",Locaux
SOLINUM,"0,00",Locaux
SONG LONG BORDEAUX,"0,00",Equipements sportifs
SONS DE TOILE,"1 500,00",
SOROPTIMIST INTERNATIONAL - CLUB DE BORDEAUX METROPOLE,"0,00",Locaux
SOS AMITIE - REGION DE BORDEAUX AQUITAINE,"2 000,00",Locaux
SOS PLACE GAMBETTA,"1 000,00",Locaux
"SOUTIEN, CULTURE ET LOISIRS DES MAGHREBINS ET ALGERIENS","0,00",Locaux
EN AQUITAINE - SCELMAA,,
SOYONS LE CHANGEMENT,"2 000,00",Locaux
SPECIAL OLYMPICS FRANCE (SOF),"0,00",Matériel pour manifestations
SPHERE CPP BORDEAUX,"0,00",Locaux
SPORT ADDICT,"3 000,00",
"SPORT, EVOLUTION, ARTS ENERGETIQUES","0,00",Locaux
SPORTING CHANTECLER BORDEAUX NORD LE LAC,"1 026 622,00","Matériel pour manifestations, équipements sportifs,"
"",,locaux
STADE BORDELAIS - ASPTT,"863 827,00","Matériel pour manifestations, équipements sportifs,"
"",,locaux
STATION ESSENCE,"0,00",Locaux
STOP AND GO DANCE 33,"0,00",Equipements sportifs
STOP AUX VIOLENCES SEXUELLES - 33,"0,00",Locaux
STOP HARCELEMENT DE RUE,"0,00",Locaux
STREET WORKOUT BORDEAUX,"0,00",Matériel pour manifestations
